course_name,course_code,level,faculty,url,sdg_1,sdg_2,sdg_3,sdg_4,sdg_5,sdg_6,sdg_7,sdg_8,sdg_9,sdg_10,sdg_11,sdg_12,sdg_13,sdg_14,sdg_15,sdg_16,sdg_17
Materials Elective R II,MS43706,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metallic Materials in Maritime Structures,MS43805,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Materials in Art and Design,MS43810,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Radiation Damage in Materials,MS43825,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSE Literature Research,MS53010-20,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSE MSc Thesis,MS53035,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19457,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
External Research Project,MS53200,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Introduction Maritime Technology,MT1461-25,Bachelor,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/21067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydrostatics,MT1462,Bachelor,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Integration and skills 1,MT1463,Bachelor,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mechanics of Maritime Structures 1,MT1464,Bachelor,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19344,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Resistance, Propulsion and Powering 1",MT1465,Bachelor,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19345,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
Integration and Skills 2,MT1466,Bachelor,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydromechanics,MT2461-25,Bachelor,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/21077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ship Design,MT2462,Bachelor,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19355,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
"Resistance, Propulsion and Powering 2",MT2463,Bachelor,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19351,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
Mechanics of Maritime Structures 2,MT2464,Bachelor,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Integration and Skills 3,MT2465,Bachelor,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19356,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Dynamics of Maritime Structures,MT3461,Bachelor,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/21086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electric drive and conversion,MT3462,Bachelor,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/21088,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ship Motion and Manouvring,MT3463,Bachelor,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mechatronics in MT,MT44001,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Future Marine Power, Propulsion and Energy Systems",MT44006,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19876,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
Non-metallic Materials in Maritime Structures,MT44010,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19877,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Motions and Loading of Structures in Waves,MT44021,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Numerical Ship Hydrodynamics,MT44025,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Advanced Mechanics of Maritime Structures,MT44030,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Design of Complex Specials,MT44035,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19403,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Maritime Finance, Business and Law",MT44040,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19404,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fundamentals of Marine Engineering,MT44050,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19405,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
Advanced Course in Resistance and Propulsion,MT44061,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shipping Management,MT44070,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19880,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Ultimate Strength of Maritime Structures,MT44085,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fluid - Structure Interaction in Maritime Structures,MT44090,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19882,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Design of Advanced Marine Vehicles,MT44095,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Internal Combustion Engines A,MT44100,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19884,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
Internal Combustion Engines B,MT44105,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19885,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
Individual Research Assignment for MT,MT54000,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT Literature Research,MT54010-20,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT MSc Thesis,MT54035,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Biochemistry,NB1012,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Molecular Biology,NB1016,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Genetics,NB1022,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal Club 1,NB1052,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chemistry 1,NB1102,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chemistry 2,NB1110,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Biomolecular Programming,NB1120,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Biophysics,NB1132,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Physics 1A,NB1140,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Physics 1B,NB1143,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lab Course Track A-1,NB1150,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lab Course Track A-2,NB1151,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16972,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Lab Course Track B-1,NB1163,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Lab Course Track B-2,NB1164,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Analysis 1,NB1201,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Analysis 2,NB1206,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Analysis 3,NB1211,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linear Algebra,NB1230,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Molecular Genetics,NB1310,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/21583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Math 1 for Nanobiologists,NB1315,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/21584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chemistry,NB1320,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/21586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mechanics and Optics,NB1325,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/21587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Structural Biochemistry,NB1330,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/21591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Math 2 for Nanobiologists,NB1335,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/21593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Molecular Biophysics,NB1340,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/21595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Math 3 for Nanobiologists,NB1345,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/21597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Introduction to Nanobiology,NB1410,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/21585,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Programming Foundations,NB1420,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/21589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Molecular Biology Techniques A,NB1430,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/21604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Biophysics Techniques A,NB1435,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/21607,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Molecular Biology Techniques B,NB1440,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/21608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Biophysics Techniques B,NB1445,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/21609,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Thermodynamics and Transport,NB2011,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philosophy and Ethics,NB2022,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evolutionary Developmental Biology,NB2032,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Physical Biology of the Cell 2,NB2071,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nanotechnology,NB2081,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Physics 2,NB2141,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bioinformatics,NB2161,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Statistics,NB2171,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Computational Science,NB2181,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Differential Equations,NB2191,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electronic Instrumentation,NB2214,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Statistical Physics,NB2220,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Biomolecular Structure and Function,NB2230,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Imaging 2,NB2240,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Imaging 1,NB2330,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honours Programme Seminars,NB2901HPB,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honours Programme Journal Club,NB2902HPB,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17026,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Honours Programme Project,NB2903HPB,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honours Programme Broaden-your-experience-project,NB2904HPB,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honours Programme Project,NB2905HPB,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bachelor Thesis Project,NB3000,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Computational Neuroscience,NB3014,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Primer in Neuroscience,NB3015,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
High Speed Scientific Computing,NB3016,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quantum Mechanics for Nanobiology 1,NB3017,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quantum Mechanics for Nanobiology 2,NB3018,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Genomics Technology in Breast Cancer Research,NB3020,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17202,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Optics and its Application in Nanobiology,NB3021,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Epigenetics,NB3022,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17204,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Human Complex Genetics,NB3023,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Advanced Math Topics,NB3024,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Biomolecular Ultrasound,NB3026,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nanobiology Independent Research,NB3030,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSBB part 1: Understanding Questions,NB3510,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/4032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CSBB part 2: developing answers,NB3520,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/4033,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1
Analytical Mechanics,NB4011,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stochastic Processes with Applications,NB4012,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
High-Resolution Imaging,NB4020,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Engineering Genetic Information,NB4030,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Biology of Cancer,NB4040,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17092,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Modeling Dynamical Systems,NB4050,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soft Matter Physics,NB4070,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stem Cells,NB4090,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Nuclear Architecture,NB4100,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17309,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geometry of Physics,NB4110,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Engineering of Living Systems,NB4160,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17437,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Molecular Virology and Immunology,NB4166,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17313,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI and Machine Learning for Biomedical Sciences,NB4170,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/23471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Project Development Part 1,NB4510,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Project Development Part 2,NB4520,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17096,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Seminars,NB5015,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Internship,NB5060,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/23472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Academic Research Project,NB5065,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/23474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEP PREP,NB5903,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/21687,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Independent Research,NB5910,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Master End Project Nanobiology,NB5942,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fatigue in Offshore Structures,OE44085,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marine Hydromechanics,OE44150,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Offshore Renewables Technologies,OE44170,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19461,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
Structural Mechanics of Offshore Structures,OE44175,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seabed Preparation and Installation Processes,OE44180,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Numerical Methods for Offshore and Dredging Engineering,OE44185,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Offshore Research Project,OE44190,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reflection for Offshore and Dredging Engineers,OE44195,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Offshore Development Project,OE44200,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19467,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0
Offshore Geotechnical Engineering,OE44205,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19468,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Offshore Design Project,OE44210,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19469,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Marine Pipelines,OE44215,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODE Research Exercise,OE44220,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODE Literature Research,OE54010-22,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19904,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ODE MSc Thesis,OE54035,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Persoonlijke Ontwikkelingsweken (POW),POW,Bachelor,Architecture and the Built Environment,https://studiegids.tudelft.nl/courses/study-guide/educations/23121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipping the QIST professional,QIST4000,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Homologation for QIST,QIST4100,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orientation Team Project,QIST4200,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qubit Dynamics and Quantum Control,QIST4300,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundamentals of Quantum Information,QIST4310,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
