Field name,Course code///Vakcode,Course name///Vaknaam,Link,Sustainable course?///Duurzaam vak?,Level///Niveau,Faculty///Faculteit,SDGs///SDG's
FALSE,TM30001,TM Practical Internship,https://studiegids.tudelft.nl/courses/study-guide/educations/19534,No,MSc,Mechanical Engineering,[]
FALSE,TM30002,TM Thesis Feasibility Study,https://studiegids.tudelft.nl/courses/study-guide/educations/19535,No,MSc,Mechanical Engineering,[]
FALSE,TM30003,TM Literature Study,https://studiegids.tudelft.nl/courses/study-guide/educations/19536,No,MSc,Mechanical Engineering,[]
FALSE,TM30004,TM MSc Thesis,https://studiegids.tudelft.nl/courses/study-guide/educations/19537,No,MSc,Mechanical Engineering,[]
TRUE,TN0339WM,Quantum Technology and Responsible Innovation,https://studiegids.tudelft.nl/courses/study-guide/educations/17017,Yes,BSc,Applied Sciences,[17]
TRUE,TN1003,Design Engineering for Physicists 1,https://studiegids.tudelft.nl/courses/study-guide/educations/16882,Yes,BSc,Applied Sciences,"[12, 13]"
TRUE,TN1101,Technology Management,https://studiegids.tudelft.nl/courses/study-guide/educations/16883,Yes,BSc,Applied Sciences,[9]
FALSE,TN11010,Mechanics,https://studiegids.tudelft.nl/courses/study-guide/educations/21098,No,BSc,Applied Sciences,[]
TRUE,TN11015,Thermodynamics,https://studiegids.tudelft.nl/courses/study-guide/educations/21108,Yes,BSc,Applied Sciences,[7]
FALSE,TN11020,Electromagnetics,https://studiegids.tudelft.nl/courses/study-guide/educations/16891,No,BSc,Applied Sciences,[]
FALSE,TN11025,Waves,https://studiegids.tudelft.nl/courses/study-guide/educations/21255,No,BSc,Applied Sciences,[]
FALSE,TN1142WI,Linear Algebra part 1,https://studiegids.tudelft.nl/courses/study-guide/educations/16884,No,BSc,Applied Sciences,[]
FALSE,TN1201,Thermodynamics 1,https://studiegids.tudelft.nl/courses/study-guide/educations/16885,No,BSc,Applied Sciences,[]
FALSE,TN12010,Introduction Analysis,https://studiegids.tudelft.nl/courses/study-guide/educations/21099,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TN12015,Multivariable Analysis,https://studiegids.tudelft.nl/courses/study-guide/educations/21111,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TN12020,Vector and Fourier Analysis,https://studiegids.tudelft.nl/courses/study-guide/educations/21253,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TN12025,Linear Algebra 1,https://studiegids.tudelft.nl/courses/study-guide/educations/21256,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
TRUE,TN13010,Lab Course 1,https://studiegids.tudelft.nl/courses/study-guide/educations/21100,Yes,BSc,Applied Sciences,[4]
FALSE,TN13015,Lab Course 2,https://studiegids.tudelft.nl/courses/study-guide/educations/21112,No,BSc,Applied Sciences,[]
FALSE,TN1302,"Introduction to Mechanics, Waves and Optics",https://studiegids.tudelft.nl/courses/study-guide/educations/17209,No,BSc,Applied Sciences,[]
TRUE,TN13020,Design Engineering for Physicists: Design,https://studiegids.tudelft.nl/courses/study-guide/educations/21254,Yes,BSc,Applied Sciences,"[4, 9]"
TRUE,TN13025,Design Engineering for Physicists: Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/21257,Yes,BSc,Applied Sciences,"[12, 13]"
FALSE,TN1312,Modern Physics,https://studiegids.tudelft.nl/courses/study-guide/educations/17210,No,BSc,Applied Sciences,[]
FALSE,TN1322,Introduction to Electricity and Magnetism,https://studiegids.tudelft.nl/courses/study-guide/educations/17211,No,BSc,Applied Sciences,[]
FALSE,TN1401WI,Calculus part 1,https://studiegids.tudelft.nl/courses/study-guide/educations/16886,No,BSc,Applied Sciences,[]
FALSE,TN1402WI,Calculus part 2,https://studiegids.tudelft.nl/courses/study-guide/educations/16887,No,BSc,Applied Sciences,[]
FALSE,TN1405-P,Introductory Laboratory Course,https://studiegids.tudelft.nl/courses/study-guide/educations/16888,No,BSc,Applied Sciences,[]
FALSE,TN1410WI,Advanced Calculus,https://studiegids.tudelft.nl/courses/study-guide/educations/16889,No,BSc,Applied Sciences,[]
FALSE,TN1612TU,Mechanics and Theory of Relativity,https://studiegids.tudelft.nl/courses/study-guide/educations/16890,No,BSc,Applied Sciences,[]
FALSE,TN1651,Introduction to Biophysics,https://studiegids.tudelft.nl/courses/study-guide/educations/17030,No,BSc,Applied Sciences,[]
TRUE,TN1851,Nuclear Science and Technology,https://studiegids.tudelft.nl/courses/study-guide/educations/17031,Yes,BSc,Applied Sciences,[3]
TRUE,TN2003,Design Engineering for Physicists 2,https://studiegids.tudelft.nl/courses/study-guide/educations/16892,Yes,BSc,Applied Sciences,"[12, 13]"
FALSE,TN2054,Electromagnetism,https://studiegids.tudelft.nl/courses/study-guide/educations/21749,No,BSc,Applied Sciences,[]
FALSE,TN2070-HT,Honours Class Electromagnetism,https://studiegids.tudelft.nl/courses/study-guide/educations/17018,No,BSc,Applied Sciences,[]
FALSE,TN2110-HT1,Journal Club,https://studiegids.tudelft.nl/courses/study-guide/educations/17019,No,BSc,Applied Sciences,[]
FALSE,TN2110-HT2,Journal Club,https://studiegids.tudelft.nl/courses/study-guide/educations/17022,No,BSc,Applied Sciences,[]
FALSE,TN2211,Electronic Instrumentation,https://studiegids.tudelft.nl/courses/study-guide/educations/16893,No,BSc,Applied Sciences,[]
FALSE,TN2242WI,Linear Algebra 2,https://studiegids.tudelft.nl/courses/study-guide/educations/16894,No,BSc,Applied Sciences,[]
FALSE,TN2244WI,Linear Algebra and Differential Equations,https://studiegids.tudelft.nl/courses/study-guide/educations/16722,No,BSc,Applied Sciences,[]
FALSE,TN2304,Quantum Mechanics 1,https://studiegids.tudelft.nl/courses/study-guide/educations/17171,No,BSc,Applied Sciences,[]
FALSE,TN2305,Quantum Mechanics for the Minor,https://studiegids.tudelft.nl/courses/study-guide/educations/16674,No,BSc,Applied Sciences,[]
FALSE,TN2306,Quantum Engineering and Applications,https://studiegids.tudelft.nl/courses/study-guide/educations/16675,No,BSc,Applied Sciences,[]
FALSE,TN2307,Introduction to Quantum Mechanics,https://studiegids.tudelft.nl/courses/study-guide/educations/21274,No,BSc,Applied Sciences,[]
FALSE,TN2308,Applications of Modern Physics,https://studiegids.tudelft.nl/courses/study-guide/educations/21277,No,BSc,Applied Sciences,[]
FALSE,TN2314,Quantum Mechanics 2,https://studiegids.tudelft.nl/courses/study-guide/educations/17172,No,BSc,Applied Sciences,[]
FALSE,TN2321,Classical Mechanics,https://studiegids.tudelft.nl/courses/study-guide/educations/16895,No,BSc,Applied Sciences,[]
FALSE,TN2345,Introduction to Waves,https://studiegids.tudelft.nl/courses/study-guide/educations/16896,No,BSc,Applied Sciences,[]
FALSE,TN2412,Quantum Mechanics 3,https://studiegids.tudelft.nl/courses/study-guide/educations/16904,No,BSc,Applied Sciences,[]
FALSE,TN2420-HT,Honours Class Quantum Mechanics,https://studiegids.tudelft.nl/courses/study-guide/educations/17023,No,BSc,Applied Sciences,[]
FALSE,TN2421,Optics,https://studiegids.tudelft.nl/courses/study-guide/educations/16905,No,BSc,Applied Sciences,[]
FALSE,TN2513,Computational Science,https://studiegids.tudelft.nl/courses/study-guide/educations/16897,No,BSc,Applied Sciences,[]
FALSE,TN2545,Systems and Signals,https://studiegids.tudelft.nl/courses/study-guide/educations/16898,No,BSc,Applied Sciences,[]
FALSE,TN2612,Theory of Relativity,https://studiegids.tudelft.nl/courses/study-guide/educations/16676,No,BSc,Applied Sciences,[]
FALSE,TN2620-HT,Honours Class Statistical Physics,https://studiegids.tudelft.nl/courses/study-guide/educations/17020,No,BSc,Applied Sciences,[]
FALSE,TN2625,Statistical Physics for the Minor,https://studiegids.tudelft.nl/courses/study-guide/educations/16677,No,BSc,Applied Sciences,[]
FALSE,TN2626,Statistical Physics,https://studiegids.tudelft.nl/courses/study-guide/educations/16899,No,BSc,Applied Sciences,[]
FALSE,TN2626-D1,Statistical Physics,https://studiegids.tudelft.nl/courses/study-guide/educations/16729,No,BSc,Applied Sciences,[]
FALSE,TN2627,Introduction to Statistical Physics,https://studiegids.tudelft.nl/courses/study-guide/educations/21275,No,BSc,Applied Sciences,[]
FALSE,TN2780-HT,Honours Class Physical Transport Phenomena,https://studiegids.tudelft.nl/courses/study-guide/educations/17021,No,BSc,Applied Sciences,[]
FALSE,TN2786,Physical Transport Phenomena,https://studiegids.tudelft.nl/courses/study-guide/educations/16900,No,BSc,Applied Sciences,[]
FALSE,TN2811,Introduction to Elementary Particle Physics,https://studiegids.tudelft.nl/courses/study-guide/educations/17032,No,BSc,Applied Sciences,[]
FALSE,TN2840-HT,Honours Class Solid State Physics,https://studiegids.tudelft.nl/courses/study-guide/educations/17024,No,BSc,Applied Sciences,[]
FALSE,TN2844,Solid State Physics,https://studiegids.tudelft.nl/courses/study-guide/educations/16906,No,BSc,Applied Sciences,[]
TRUE,TN2953-P,Research Laboratory,https://studiegids.tudelft.nl/courses/study-guide/educations/16901,Yes,BSc,Applied Sciences,[4]
FALSE,TN2953SO,Research Practicum,https://studiegids.tudelft.nl/courses/study-guide/educations/16730,No,BSc,Applied Sciences,[]
FALSE,TN2983,Bachelor Thesis,https://studiegids.tudelft.nl/courses/study-guide/educations/16907,No,BSc,Applied Sciences,[]
FALSE,TN2985,Introduction to Experiments in Physics,https://studiegids.tudelft.nl/courses/study-guide/educations/16678,No,BSc,Applied Sciences,[]
FALSE,TN2986,Mathematical Methods for Modern Physics,https://studiegids.tudelft.nl/courses/study-guide/educations/16679,No,BSc,Applied Sciences,[]
FALSE,TN2995,Final Research Project,https://studiegids.tudelft.nl/courses/study-guide/educations/21276,No,BSc,Applied Sciences,[]
FALSE,TN3100,Individual research project,https://studiegids.tudelft.nl/courses/study-guide/educations/16908,No,BSc,Applied Sciences,[]
FALSE,TN3104WI,Probability and Statistics,https://studiegids.tudelft.nl/courses/study-guide/educations/16902,No,BSc,Applied Sciences,[]
FALSE,TN3105,Mathematics for Quantum Physics,https://studiegids.tudelft.nl/courses/study-guide/educations/17033,No,BSc,Applied Sciences,[]
FALSE,TN3126,Information and Computation,https://studiegids.tudelft.nl/courses/study-guide/educations/17034,No,BSc,Applied Sciences,[]
FALSE,TN3136,Quantum Physics,https://studiegids.tudelft.nl/courses/study-guide/educations/17040,No,BSc,Applied Sciences,[]
FALSE,TN3145,Quantum Communication and Computation,https://studiegids.tudelft.nl/courses/study-guide/educations/17035,No,BSc,Applied Sciences,[]
FALSE,TN3156,Quantum Sensing and Measurement,https://studiegids.tudelft.nl/courses/study-guide/educations/17036,No,BSc,Applied Sciences,[]
FALSE,TN3166,Solid-State Quantum Bits,https://studiegids.tudelft.nl/courses/study-guide/educations/17037,No,BSc,Applied Sciences,[]
FALSE,TN3166-A,Semiconductor Quantum Bits,https://studiegids.tudelft.nl/courses/study-guide/educations/17214,No,BSc,Applied Sciences,[]
FALSE,TN3166-B,Superconductor Quantum Bits,https://studiegids.tudelft.nl/courses/study-guide/educations/17215,No,BSc,Applied Sciences,[]
FALSE,TN3175,Quantum Engineering Group Project,https://studiegids.tudelft.nl/courses/study-guide/educations/17038,No,BSc,Applied Sciences,[]
TRUE,TPM003A,Water Ethics,https://studiegids.tudelft.nl/courses/study-guide/educations/20333,Yes,MSc,"Technology, Policy and Management","[6, 11, 13, 14]"
FALSE,TPM004A,Transport Safety,https://studiegids.tudelft.nl/courses/study-guide/educations/19978,No,MSc,"Technology, Policy and Management",[]
FALSE,TPM007A,Talk Like TED,https://studiegids.tudelft.nl/courses/study-guide/educations/19979,No,MSc,"Technology, Policy and Management",[]
TRUE,TPM008B,Summer School Health Entrepreneurship,https://studiegids.tudelft.nl/courses/study-guide/educations/19980,Yes,MSc,"Technology, Policy and Management","[3, 8, 17]"
FALSE,TPM010A,Cyber Crime Science,https://studiegids.tudelft.nl/courses/study-guide/educations/20328,No,MSc,"Technology, Policy and Management",[]
TRUE,TPM012B,Environmental Ethics,https://studiegids.tudelft.nl/courses/study-guide/educations/19981,Yes,MSc,"Technology, Policy and Management","[5, 13, 15]"
TRUE,TPM013B,Environmental Ethics,https://studiegids.tudelft.nl/courses/study-guide/educations/19982,Yes,MSc,"Technology, Policy and Management","[5, 13, 15]"
TRUE,TPM014B,Ethics of AI,https://studiegids.tudelft.nl/courses/study-guide/educations/20394,Yes,MSc,"Technology, Policy and Management",[16]
FALSE,TPM015B,Ethics of AI,https://studiegids.tudelft.nl/courses/study-guide/educations/19984,No,MSc,"Technology, Policy and Management",[]
TRUE,TPM016A,Robots and Society,https://studiegids.tudelft.nl/courses/study-guide/educations/19985,Yes,MSc,"Technology, Policy and Management","[5, 8, 13, 16, 17]"
FALSE,TPM018A,English Grammar for the University,https://studiegids.tudelft.nl/courses/study-guide/educations/19986,No,nan,"Technology, Policy and Management",[]
FALSE,TPM020C,"Cybersecurity: Actors, Incentives, Interventions",https://studiegids.tudelft.nl/courses/study-guide/educations/20329,No,MSc,"Technology, Policy and Management",[]
TRUE,TPM021A,Economics and Finance,https://studiegids.tudelft.nl/courses/study-guide/educations/20319,Yes,MSc,"Technology, Policy and Management",[8]
TRUE,TPM022A,Intermediate Economics,https://studiegids.tudelft.nl/courses/study-guide/educations/20320,Yes,MSc,"Technology, Policy and Management",[8]
TRUE,TPM023C,Cost-Benefit Analysis: Theory and Application,https://studiegids.tudelft.nl/courses/study-guide/educations/20321,Yes,MSc,"Technology, Policy and Management","[3, 13, 16]"
FALSE,TPM024A,Methods for Risk Analysis and Management,https://studiegids.tudelft.nl/courses/study-guide/educations/19987,No,MSc,"Technology, Policy and Management",[]
FALSE,TPM025B,User-Centred Security,https://studiegids.tudelft.nl/courses/study-guide/educations/20330,No,MSc,"Technology, Policy and Management",[]
TRUE,TPM026A,System Reliability in Quantitative Risk Assessment,https://studiegids.tudelft.nl/courses/study-guide/educations/20334,Yes,MSc,"Technology, Policy and Management","[6, 7, 9]"
TRUE,TPM027A,Cyber Risk Management,https://studiegids.tudelft.nl/courses/study-guide/educations/19989,Yes,MSc,"Technology, Policy and Management",[3]
TRUE,TPM028B,Decision Making for Logistics and Transport Systems,https://studiegids.tudelft.nl/courses/study-guide/educations/20326,Yes,MSc,"Technology, Policy and Management","[8, 9, 11, 12, 13]"
TRUE,TPM029A,Responsible Innovation,https://studiegids.tudelft.nl/courses/study-guide/educations/20312,Yes,MSc,"Technology, Policy and Management",[3]
TRUE,TPM030A,Introduction to Cloud as Infrastructure: The effects of the new business of computing on practice,https://studiegids.tudelft.nl/courses/study-guide/educations/19990,Yes,MSc,"Technology, Policy and Management",[9]
FALSE,TPM031A,Design of Safety and Security Systems,https://studiegids.tudelft.nl/courses/study-guide/educations/19991,No,MSc,"Technology, Policy and Management",[]
FALSE,TPM032A,Multi-Criteria Decision Analysis,https://studiegids.tudelft.nl/courses/study-guide/educations/19992,No,MSc,"Technology, Policy and Management",[]
TRUE,TPM033A,Sustainable Innovation and Transitions,https://studiegids.tudelft.nl/courses/study-guide/educations/20313,Yes,MSc,"Technology, Policy and Management","[7, 9, 11, 12, 13, 17]"
FALSE,TPM034A,Machine learning for socio-technical systems,https://studiegids.tudelft.nl/courses/study-guide/educations/20371,No,MSc,"Technology, Policy and Management",[]
FALSE,TPM035B,Game theory and strategic decision making,https://studiegids.tudelft.nl/courses/study-guide/educations/19993,No,MSc,"Technology, Policy and Management",[]
TRUE,TPM039A,Statistical Methods for Causal Inference and Prediction,https://studiegids.tudelft.nl/courses/study-guide/educations/19994,Yes,MSc,"Technology, Policy and Management","[3, 6, 7, 13]"
TRUE,TPM040A,Logistics Systems Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20327,Yes,MSc,"Technology, Policy and Management","[9, 11]"
FALSE,TPM042B,Science fiction: Reimagining Technological Futures,https://studiegids.tudelft.nl/courses/study-guide/educations/23312,No,MSc,"Technology, Policy and Management",[]
TRUE,TPM043A,Resilience of socio-technical-environmental systems,https://studiegids.tudelft.nl/courses/study-guide/educations/19997,Yes,MSc,"Technology, Policy and Management","[6, 7, 11, 13]"
TRUE,TPM044A,Business Leadership for Engineers,https://studiegids.tudelft.nl/courses/study-guide/educations/19998,Yes,MSc,"Technology, Policy and Management",[13]
TRUE,TPM052a,Economics of Global Value Chains,https://studiegids.tudelft.nl/courses/study-guide/educations/23369,Yes,MSc,"Technology, Policy and Management","[8, 9, 13]"
TRUE,TPM0637SET,Economic Policy for Sustainable Energy,https://studiegids.tudelft.nl/courses/study-guide/educations/20057,Yes,MSc,"Technology, Policy and Management","[7, 13]"
TRUE,TPM0931SET,Sustainable Energy Innovations and Transitions,https://studiegids.tudelft.nl/courses/study-guide/educations/20058,Yes,MSc,"Technology, Policy and Management","[7, 9, 13]"
TRUE,TPM302B,Spoken English for Academic Purposes – Advanced,https://studiegids.tudelft.nl/courses/study-guide/educations/20004,Yes,nan,"Technology, Policy and Management",[4]
FALSE,TPM305A,Writing a Master’s Thesis in English,https://studiegids.tudelft.nl/courses/study-guide/educations/20005,No,MSc,"Technology, Policy and Management",[]
TRUE,TPM306A,Writing Academic English using AI,https://studiegids.tudelft.nl/courses/study-guide/educations/20006,Yes,MSc,"Technology, Policy and Management",[4]
TRUE,TPM330B,Engineering Ethics and Risk,https://studiegids.tudelft.nl/courses/study-guide/educations/20009,Yes,MSc,"Technology, Policy and Management",[16]
TRUE,TPM401A,Technology Entrepreneurship and Innovation,https://studiegids.tudelft.nl/courses/study-guide/educations/20010,Yes,MSc,"Technology, Policy and Management","[8, 9, 17]"
TRUE,TPM402A,Technology Entrepreneurship and Health,https://studiegids.tudelft.nl/courses/study-guide/educations/20011,Yes,MSc,"Technology, Policy and Management",[3]
TRUE,TPM403SET,Technology Entrepreneurship and Sustainability,https://studiegids.tudelft.nl/courses/study-guide/educations/20059,Yes,MSc,"Technology, Policy and Management","[7, 8, 9, 12, 13]"
TRUE,TPM404B,Technology Entrepreneurship and Internationalization,https://studiegids.tudelft.nl/courses/study-guide/educations/20012,Yes,MSc,"Technology, Policy and Management","[8, 9, 17]"
FALSE,TPM405A,Patent Law and Patent Policy,https://studiegids.tudelft.nl/courses/study-guide/educations/20013,No,MSc,"Technology, Policy and Management",[]
TRUE,TPM406A,Corporate Entrepreneurship and Start-ups,https://studiegids.tudelft.nl/courses/study-guide/educations/20368,Yes,MSc,"Technology, Policy and Management","[8, 9, 17]"
TRUE,TPM407B,Business Strategies for Digital Transformation,https://studiegids.tudelft.nl/courses/study-guide/educations/20014,Yes,MSc,"Technology, Policy and Management","[9, 12, 13, 17]"
TRUE,TPM408A,Financing Technology Ventures,https://studiegids.tudelft.nl/courses/study-guide/educations/20015,Yes,MSc,"Technology, Policy and Management","[8, 9, 17]"
FALSE,TPM409A,Digital technology entrepreneurship and management,https://studiegids.tudelft.nl/courses/study-guide/educations/20318,No,MSc,"Technology, Policy and Management",[]
TRUE,TPM411A,Idea to Start-up – IT and AI,https://studiegids.tudelft.nl/courses/study-guide/educations/20016,Yes,MSc,"Technology, Policy and Management","[8, 9, 17]"
TRUE,TPM412A,Idea to Start-up - Health and Life Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/20017,Yes,MSc,"Technology, Policy and Management","[3, 8, 9, 16]"
TRUE,TPM413A,Idea to Start-up - Energy and Sustainability,https://studiegids.tudelft.nl/courses/study-guide/educations/20018,Yes,MSc,"Technology, Policy and Management","[7, 9, 12, 13]"
TRUE,TPM414A,Idea to Start-up – Deep Tech,https://studiegids.tudelft.nl/courses/study-guide/educations/20019,Yes,MSc,"Technology, Policy and Management","[8, 9, 17]"
TRUE,TPM415C,Regenerative Entrepreneurship in the Global South,https://studiegids.tudelft.nl/courses/study-guide/educations/23331,Yes,MSc,"Technology, Policy and Management","[12, 13, 14, 15, 17]"
TRUE,TPM416A,Turning Technology into Business,https://studiegids.tudelft.nl/courses/study-guide/educations/20369,Yes,MSc,"Technology, Policy and Management","[8, 9]"
TRUE,TPM420A,Ready to Start-up,https://studiegids.tudelft.nl/courses/study-guide/educations/20021,Yes,MSc,"Technology, Policy and Management","[8, 9]"
TRUE,TPM423A,Technology Venture Development,https://studiegids.tudelft.nl/courses/study-guide/educations/20022,Yes,MSc,"Technology, Policy and Management","[8, 9]"
FALSE,TPM425B,Start-up Challenge,https://studiegids.tudelft.nl/courses/study-guide/educations/20023,No,MSc,"Technology, Policy and Management",[]
TRUE,TPM426B,Start-up Challenge - Advanced,https://studiegids.tudelft.nl/courses/study-guide/educations/20024,Yes,MSc,"Technology, Policy and Management","[8, 9]"
FALSE,TPM593A,Internship TPM,https://studiegids.tudelft.nl/courses/study-guide/educations/20290,No,MSc,"Technology, Policy and Management",[]
FALSE,TPM594A,TPM AI-Lab Research Internships,https://studiegids.tudelft.nl/courses/study-guide/educations/20026,No,MSc,"Technology, Policy and Management",[]
FALSE,TPM595A,TPM Research Projects,https://studiegids.tudelft.nl/courses/study-guide/educations/20027,No,MSc,"Technology, Policy and Management",[]
TRUE,TPM801A,Introduction to Water Governance in Deltas,https://studiegids.tudelft.nl/courses/study-guide/educations/20335,Yes,MSc,"Technology, Policy and Management","[6, 11, 13]"
TRUE,TPM802A,Model-based Water systems Assessment,https://studiegids.tudelft.nl/courses/study-guide/educations/20336,Yes,MSc,"Technology, Policy and Management","[6, 11, 13]"
TRUE,TPM803A,Building with Nature and Beyond,https://studiegids.tudelft.nl/courses/study-guide/educations/20337,Yes,MSc,"Technology, Policy and Management","[6, 9, 13, 15, 17]"
TRUE,TPM804A,Adaptive Planning for Management of Water Systems in Deltas,https://studiegids.tudelft.nl/courses/study-guide/educations/20338,Yes,MSc,"Technology, Policy and Management","[6, 13]"
FALSE,TPM959A,Technology Battles,https://studiegids.tudelft.nl/courses/study-guide/educations/20314,No,MSc,"Technology, Policy and Management",[]
FALSE,TW-E01,Advanced Statistics,https://studiegids.tudelft.nl/courses/study-guide/educations/21807,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW-E02,Machine Learning,https://studiegids.tudelft.nl/courses/study-guide/educations/21808,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW-E03,Markov Processes,https://studiegids.tudelft.nl/courses/study-guide/educations/21809,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW-E04,Graph Theory,https://studiegids.tudelft.nl/courses/study-guide/educations/21810,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW-E05,Inverse Problems,https://studiegids.tudelft.nl/courses/study-guide/educations/21812,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW-E06,Mathematical Models in Biology and Physics,https://studiegids.tudelft.nl/courses/study-guide/educations/21813,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW-E07,Advanced Numerical Methods,https://studiegids.tudelft.nl/courses/study-guide/educations/21814,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW-E08,Fourier Analysis,https://studiegids.tudelft.nl/courses/study-guide/educations/21815,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW-E09,History of Mathematics,https://studiegids.tudelft.nl/courses/study-guide/educations/21816,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
TRUE,TW-E98,Exploring Math Education,https://studiegids.tudelft.nl/courses/study-guide/educations/21818,Yes,BSc,"Electrical Engineering, Mathematics and Computer Science",[4]
FALSE,TW-E99,Algorithm Design for Mathematicians,https://studiegids.tudelft.nl/courses/study-guide/educations/21817,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW1-01,Mentoraat,https://studiegids.tudelft.nl/courses/study-guide/educations/2734,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
TRUE,TW1-11,Problem Solving and Proofs,https://studiegids.tudelft.nl/courses/study-guide/educations/14282,Yes,BSc,"Electrical Engineering, Mathematics and Computer Science",[4]
FALSE,TW1-11TWN,Problem Solving and Proofs,https://studiegids.tudelft.nl/courses/study-guide/educations/14315,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW1-12,Calculus,https://studiegids.tudelft.nl/courses/study-guide/educations/14283,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW1-13,Introduction to Programming,https://studiegids.tudelft.nl/courses/study-guide/educations/14284,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW1-21,Modelling 1,https://studiegids.tudelft.nl/courses/study-guide/educations/14285,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW1-22,Analysis 1,https://studiegids.tudelft.nl/courses/study-guide/educations/14286,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW1-23,Linear Algebra 1,https://studiegids.tudelft.nl/courses/study-guide/educations/14287,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW1-31,Discrete Mathematics,https://studiegids.tudelft.nl/courses/study-guide/educations/14288,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW1-32,Analysis 2,https://studiegids.tudelft.nl/courses/study-guide/educations/14289,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW1-33,Linear Algebra 2,https://studiegids.tudelft.nl/courses/study-guide/educations/14290,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW1-41,Modelling 2,https://studiegids.tudelft.nl/courses/study-guide/educations/14291,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW1-42,Ordinary Differential Equations,https://studiegids.tudelft.nl/courses/study-guide/educations/14292,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW1-43,Introduction to Probability,https://studiegids.tudelft.nl/courses/study-guide/educations/14293,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW2-11,Introduction to Statistics,https://studiegids.tudelft.nl/courses/study-guide/educations/21780,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW2-12,Real Analysis,https://studiegids.tudelft.nl/courses/study-guide/educations/21785,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW2-13,Optimization,https://studiegids.tudelft.nl/courses/study-guide/educations/21788,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW2-21,Modelling 3,https://studiegids.tudelft.nl/courses/study-guide/educations/21791,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW2-22,Complex Function Theory,https://studiegids.tudelft.nl/courses/study-guide/educations/21796,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW2-23,Partial Differential Equations,https://studiegids.tudelft.nl/courses/study-guide/educations/21798,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW2-31,Numerical Methods,https://studiegids.tudelft.nl/courses/study-guide/educations/21799,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW2-32,Measure and Probability Theory,https://studiegids.tudelft.nl/courses/study-guide/educations/21800,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW2-41,Modelling 4,https://studiegids.tudelft.nl/courses/study-guide/educations/21801,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW2-42,Algebra,https://studiegids.tudelft.nl/courses/study-guide/educations/21804,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW3710TU,Scientific Programming,https://studiegids.tudelft.nl/courses/study-guide/educations/13688,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW3715TU,Final Minor Project-Part A,https://studiegids.tudelft.nl/courses/study-guide/educations/13689,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW3720TU,Object Oriented Scientific Programming with C++,https://studiegids.tudelft.nl/courses/study-guide/educations/13690,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
